symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
20MICRONS,INE144J01027,NSE,2021-12-14,64.0,64.0,61.55,62.3,46660,2021,12,14,202112
21STCENMGM,INE253B01015,NSE,2021-12-14,52.15,54.25,52.15,54.15,47458,2021,12,14,202112
3IINFOLTD,INE748C01038,NSE,2021-12-14,107.5,111.1,106.4,111.1,4540259,2021,12,14,202112
3MINDIA,INE470A01017,NSE,2021-12-14,25070.65,25229.45,24700.05,24777.5,1153,2021,12,14,202112
3PLAND,INE105C01023,NSE,2021-12-14,14.95,14.95,13.1,14.4,11066,2021,12,14,202112
5PAISA,INE618L01018,NSE,2021-12-14,430.0,438.4,421.0,429.25,11434,2021,12,14,202112
63MOONS,INE111B01023,NSE,2021-12-14,196.75,196.75,187.4,196.75,699387,2021,12,14,202112
AAKASH,INE087Z01016,NSE,2021-12-14,232.5,252.5,222.5,239.55,108410,2021,12,14,202112
AAREYDRUGS,INE198H01019,NSE,2021-12-14,38.95,40.7,38.5,39.9,163875,2021,12,14,202112
AARON,INE721Z01010,NSE,2021-12-14,113.55,118.25,111.65,114.45,2584,2021,12,14,202112
AARTIDRUGS,INE767A01016,NSE,2021-12-14,588.0,589.8,558.2,565.1,256449,2021,12,14,202112
AARTIIND,INE769A01020,NSE,2021-12-14,1008.0,1014.8,985.15,988.45,695765,2021,12,14,202112
AARTISURF,INE09EO01013,NSE,2021-12-14,1124.0,1142.95,1088.05,1108.75,12125,2021,12,14,202112
AARVEEDEN,INE273D01019,NSE,2021-12-14,25.0,26.45,24.25,24.9,39772,2021,12,14,202112
AARVI,INE754X01016,NSE,2021-12-14,85.75,86.8,79.5,80.9,209313,2021,12,14,202112
AAVAS,INE216P01012,NSE,2021-12-14,2635.0,2635.1,2530.0,2555.4,124985,2021,12,14,202112
ABB,INE117A01022,NSE,2021-12-14,2305.0,2319.7,2260.05,2272.55,71628,2021,12,14,202112
ABBOTINDIA,INE358A01014,NSE,2021-12-14,18325.05,18470.5,18065.0,18273.75,18730,2021,12,14,202112
ABCAPITAL,INE674K01013,NSE,2021-12-14,124.9,124.9,120.9,121.9,4621461,2021,12,14,202112
ABFRL,INE647O01011,NSE,2021-12-14,265.7,290.9,264.4,283.35,18237309,2021,12,14,202112
ABMINTLLTD,INE251C01025,NSE,2021-12-14,108.65,114.0,98.35,105.4,5457,2021,12,14,202112
ABSLAMC,INE404A01024,NSE,2021-12-14,585.0,587.65,579.5,580.65,76250,2021,12,14,202112
ABSLBANETF,INF209KB17D5,NSE,2021-12-14,37.0,37.0,36.1,36.79,2122,2021,12,14,202112
ABSLNN50ET,INF209KB16D7,NSE,2021-12-14,43.75,43.75,43.02,43.44,2414,2021,12,14,202112
ACC,INE012A01025,NSE,2021-12-14,2280.0,2326.3,2272.45,2320.15,408050,2021,12,14,202112
ACCELYA,INE793A01012,NSE,2021-12-14,1103.0,1130.0,1085.0,1088.45,17087,2021,12,14,202112
ACCURACY,INE648Z01015,NSE,2021-12-14,206.0,214.8,203.2,206.7,78654,2021,12,14,202112
ACE,INE731H01025,NSE,2021-12-14,223.1,231.65,222.9,228.5,364937,2021,12,14,202112
ACRYSIL,INE482D01024,NSE,2021-12-14,901.0,901.95,881.0,884.2,57214,2021,12,14,202112
ADANIENT,INE423A01024,NSE,2021-12-14,1712.0,1727.9,1683.0,1720.1,1198653,2021,12,14,202112
ADANIGREEN,INE364U01010,NSE,2021-12-14,1388.0,1454.85,1388.0,1436.35,949575,2021,12,14,202112
ADANIPORTS,INE742F01042,NSE,2021-12-14,755.9,766.0,750.5,763.7,2919015,2021,12,14,202112
ADANIPOWER,INE814H01011,NSE,2021-12-14,103.4,104.85,102.5,103.35,2603876,2021,12,14,202112
ADFFOODS,INE982B01019,NSE,2021-12-14,848.1,856.5,829.4,831.4,10699,2021,12,14,202112
ADORWELD,INE045A01017,NSE,2021-12-14,725.0,726.0,700.1,716.95,10574,2021,12,14,202112
ADSL,INE102I01027,NSE,2021-12-14,114.0,119.4,113.4,117.7,162994,2021,12,14,202112
ADVANIHOTR,INE199C01026,NSE,2021-12-14,77.0,78.9,76.8,77.4,11027,2021,12,14,202112
ADVENZYMES,INE837H01020,NSE,2021-12-14,348.0,350.95,342.6,343.85,57075,2021,12,14,202112
AEGISCHEM,INE208C01025,NSE,2021-12-14,234.0,234.0,225.25,226.3,670176,2021,12,14,202112
AFFLE,INE00WC01027,NSE,2021-12-14,1082.0,1109.7,1082.0,1100.85,413427,2021,12,14,202112
AGARIND,INE204E01012,NSE,2021-12-14,418.0,435.0,417.95,425.35,48360,2021,12,14,202112
AGROPHOS,INE740V01019,NSE,2021-12-14,27.05,27.05,25.55,27.05,389846,2021,12,14,202112
AHLADA,INE00PV01013,NSE,2021-12-14,138.4,140.0,137.0,138.25,9678,2021,12,14,202112
AHLEAST,INE926K01017,NSE,2021-12-14,198.9,198.9,192.1,193.45,7370,2021,12,14,202112
AHLUCONT,INE758C01029,NSE,2021-12-14,405.15,413.0,405.15,410.35,11535,2021,12,14,202112
AIAENG,INE212H01026,NSE,2021-12-14,1857.05,1861.2,1823.7,1831.0,41816,2021,12,14,202112
AIRAN,INE645W01026,NSE,2021-12-14,24.6,24.85,23.5,23.7,147023,2021,12,14,202112
AIROLAM,INE801L01010,NSE,2021-12-14,63.85,64.55,61.2,63.5,9634,2021,12,14,202112
AJANTPHARM,INE031B01049,NSE,2021-12-14,2105.05,2159.2,2105.05,2136.55,19033,2021,12,14,202112
AJMERA,INE298G01027,NSE,2021-12-14,304.9,304.9,290.65,291.7,14410,2021,12,14,202112
AJOONI,INE820Y01013,NSE,2021-12-14,59.65,60.5,57.85,59.75,48762,2021,12,14,202112
AJRINFRA,INE181G01025,NSE,2021-12-14,1.75,1.75,1.75,1.75,305341,2021,12,14,202112
AKASH,INE737W01013,NSE,2021-12-14,208.5,209.0,203.0,204.45,31697,2021,12,14,202112
AKG,INE00Y801016,NSE,2021-12-14,39.1,42.0,37.85,39.3,131788,2021,12,14,202112
AKSHARCHEM,INE542B01011,NSE,2021-12-14,452.95,480.0,449.15,476.95,63988,2021,12,14,202112
AKSHOPTFBR,INE523B01011,NSE,2021-12-14,10.8,11.8,10.05,11.8,3283266,2021,12,14,202112
AKZOINDIA,INE133A01011,NSE,2021-12-14,2063.25,2068.45,2031.0,2039.75,104861,2021,12,14,202112
ALANKIT,INE914E01040,NSE,2021-12-14,15.5,15.75,15.4,15.6,1000103,2021,12,14,202112
ALBERTDAVD,INE155C01010,NSE,2021-12-14,601.3,607.9,587.4,595.95,6376,2021,12,14,202112
ALEMBICLTD,INE426A01027,NSE,2021-12-14,102.5,102.95,101.6,102.05,116697,2021,12,14,202112
ALICON,INE062D01024,NSE,2021-12-14,973.15,980.0,902.2,912.8,49019,2021,12,14,202112
ALKALI,INE773I01017,NSE,2021-12-14,92.9,92.9,88.9,89.5,30169,2021,12,14,202112
ALKEM,INE540L01014,NSE,2021-12-14,3440.0,3485.0,3429.4,3466.45,84853,2021,12,14,202112
ALKYLAMINE,INE150B01039,NSE,2021-12-14,3218.0,3239.0,3181.4,3214.75,20510,2021,12,14,202112
ALLCARGO,INE418H01029,NSE,2021-12-14,357.0,369.0,355.0,364.7,356333,2021,12,14,202112
ALLSEC,INE835G01018,NSE,2021-12-14,513.15,526.4,513.0,523.75,10548,2021,12,14,202112
ALMONDZ,INE326B01027,NSE,2021-12-14,133.7,133.7,121.2,122.35,19794,2021,12,14,202112
ALOKINDS,INE270A01029,NSE,2021-12-14,24.9,27.3,24.6,27.0,66837917,2021,12,14,202112
ALPA,INE385I01010,NSE,2021-12-14,63.95,65.5,62.7,63.5,121806,2021,12,14,202112
ALPHAGEO,INE137C01018,NSE,2021-12-14,341.0,348.0,336.8,340.95,6367,2021,12,14,202112
AMARAJABAT,INE885A01032,NSE,2021-12-14,637.5,640.05,632.0,638.55,437440,2021,12,14,202112
AMBER,INE371P01015,NSE,2021-12-14,3225.0,3305.0,3139.1,3231.3,70731,2021,12,14,202112
AMBICAAGAR,INE792B01012,NSE,2021-12-14,20.85,22.9,19.75,20.15,289118,2021,12,14,202112
AMBIKCO,INE540G01014,NSE,2021-12-14,2017.0,2099.85,2004.0,2088.8,26347,2021,12,14,202112
AMBUJACEM,INE079A01024,NSE,2021-12-14,377.9,380.85,374.0,378.55,1789446,2021,12,14,202112
AMDIND,INE005I01014,NSE,2021-12-14,34.6,35.9,33.0,34.75,66010,2021,12,14,202112
AMIORG,INE00FF01017,NSE,2021-12-14,975.0,977.3,948.8,961.55,141378,2021,12,14,202112
AMJLAND,INE606A01024,NSE,2021-12-14,33.9,33.9,32.8,33.3,24274,2021,12,14,202112
AMRUTANJAN,INE098F01031,NSE,2021-12-14,899.0,910.0,890.1,901.55,18425,2021,12,14,202112
ANANDRATHI,INE463V01026,NSE,2021-12-14,600.0,615.0,565.55,583.55,13930950,2021,12,14,202112
ANANTRAJ,INE242C01024,NSE,2021-12-14,80.6,80.75,77.2,77.7,659841,2021,12,14,202112
ANDHRACEMT,INE666E01012,NSE,2021-12-14,17.35,17.35,16.6,17.35,1142993,2021,12,14,202112
ANDHRAPAP,INE435A01028,NSE,2021-12-14,228.05,233.8,224.2,225.1,15483,2021,12,14,202112
ANDHRSUGAR,INE715B01013,NSE,2021-12-14,569.0,589.9,569.0,583.25,73041,2021,12,14,202112
ANDREWYU,INE449C01025,NSE,2021-12-14,25.4,25.9,24.4,24.6,469411,2021,12,14,202112
ANGELONE,INE732I01013,NSE,2021-12-14,1119.0,1202.0,1115.65,1166.95,643953,2021,12,14,202112
ANIKINDS,INE087B01017,NSE,2021-12-14,24.15,25.7,23.7,25.35,129732,2021,12,14,202112
ANMOL,INE02AR01019,NSE,2021-12-14,175.95,177.9,167.1,174.45,20153,2021,12,14,202112
ANSALHSG,INE880B01015,NSE,2021-12-14,11.75,12.7,11.65,12.7,4225474,2021,12,14,202112
ANUP,INE294Z01018,NSE,2021-12-14,1043.0,1053.05,1026.0,1035.5,9295,2021,12,14,202112
ANURAS,INE930P01018,NSE,2021-12-14,831.5,848.0,824.45,841.6,67589,2021,12,14,202112
APARINDS,INE372A01015,NSE,2021-12-14,721.45,741.0,716.1,724.0,126019,2021,12,14,202112
APCL,INE071F01012,NSE,2021-12-14,310.0,313.5,310.0,310.85,10658,2021,12,14,202112
APCOTEXIND,INE116A01032,NSE,2021-12-14,361.85,369.45,358.7,361.25,85504,2021,12,14,202112
APEX,INE346W01013,NSE,2021-12-14,301.0,309.0,296.95,301.6,145817,2021,12,14,202112
APLAPOLLO,INE702C01027,NSE,2021-12-14,1018.4,1104.7,1012.2,1058.95,2037313,2021,12,14,202112
APLLTD,INE901L01018,NSE,2021-12-14,797.0,814.95,788.05,797.05,423851,2021,12,14,202112
APOLLO,INE713T01010,NSE,2021-12-14,123.8,130.35,122.25,124.8,511331,2021,12,14,202112
APOLLOHOSP,INE437A01024,NSE,2021-12-14,5126.0,5250.0,5065.05,5212.0,1007056,2021,12,14,202112
APOLLOPIPE,INE126J01016,NSE,2021-12-14,580.0,582.85,567.55,573.3,77062,2021,12,14,202112
APOLLOTYRE,INE438A01022,NSE,2021-12-14,217.95,218.7,214.35,216.85,1921045,2021,12,14,202112
APOLSINHOT,INE451F01024,NSE,2021-12-14,831.15,847.15,825.05,829.35,814,2021,12,14,202112
APTECHT,INE266F01018,NSE,2021-12-14,386.0,392.0,382.0,384.65,122727,2021,12,14,202112
APTUS,INE852O01025,NSE,2021-12-14,334.1,344.0,331.45,342.6,187608,2021,12,14,202112
ARCHIDPLY,INE877I01016,NSE,2021-12-14,41.2,42.7,40.55,42.5,24348,2021,12,14,202112
ARCHIES,INE731A01020,NSE,2021-12-14,18.65,19.25,18.05,18.7,84836,2021,12,14,202112
ARENTERP,INE610C01014,NSE,2021-12-14,69.85,69.85,69.85,69.85,26192,2021,12,14,202112
ARIES,INE298I01015,NSE,2021-12-14,142.5,142.5,136.85,137.4,40798,2021,12,14,202112
ARIHANTCAP,INE420B01028,NSE,2021-12-14,154.75,160.25,153.1,158.75,39130,2021,12,14,202112
ARIHANTSUP,INE643K01018,NSE,2021-12-14,186.0,188.8,178.0,180.95,182613,2021,12,14,202112
ARMANFIN,INE109C01017,NSE,2021-12-14,1012.8,1033.9,993.05,996.5,5317,2021,12,14,202112
AROGRANITE,INE210C01013,NSE,2021-12-14,77.5,79.8,77.0,78.95,71716,2021,12,14,202112
ARROWGREEN,INE570D01018,NSE,2021-12-14,141.4,141.4,134.2,136.65,13060,2021,12,14,202112
ARSHIYA,INE968D01022,NSE,2021-12-14,39.85,40.7,38.0,39.6,343736,2021,12,14,202112
ARSSINFRA,INE267I01010,NSE,2021-12-14,28.5,29.1,28.0,28.6,21613,2021,12,14,202112
ARTEMISMED,INE025R01021,NSE,2021-12-14,44.15,47.7,44.0,45.0,657367,2021,12,14,202112
ARVEE,INE006Z01016,NSE,2021-12-14,91.9,91.9,79.75,83.2,4445,2021,12,14,202112
ARVIND,INE034A01011,NSE,2021-12-14,121.4,123.5,120.5,121.0,1149987,2021,12,14,202112
ARVINDFASN,INE955V01021,NSE,2021-12-14,303.8,304.95,292.0,295.25,101300,2021,12,14,202112
ASAHIINDIA,INE439A01020,NSE,2021-12-14,471.7,479.95,468.45,475.45,94159,2021,12,14,202112
ASAHISONG,INE228I01012,NSE,2021-12-14,310.0,322.65,306.0,319.2,29927,2021,12,14,202112
ASALCBR,INE073G01016,NSE,2021-12-14,520.0,525.0,510.0,518.2,17204,2021,12,14,202112
ASHAPURMIN,INE348A01023,NSE,2021-12-14,110.5,110.95,105.1,106.4,284271,2021,12,14,202112
ASHIANA,INE365D01021,NSE,2021-12-14,174.9,177.0,172.4,175.9,43891,2021,12,14,202112
ASHIMASYN,INE440A01010,NSE,2021-12-14,18.5,18.5,17.5,17.85,78812,2021,12,14,202112
ASHOKA,INE442H01029,NSE,2021-12-14,95.95,97.1,95.5,95.95,936599,2021,12,14,202112
ASHOKLEY,INE208A01029,NSE,2021-12-14,127.45,127.7,124.8,125.95,9495087,2021,12,14,202112
ASIANENE,INE276G01015,NSE,2021-12-14,143.0,143.0,137.8,140.55,18139,2021,12,14,202112
ASIANHOTNR,INE363A01022,NSE,2021-12-14,75.0,77.0,71.55,73.25,24775,2021,12,14,202112
ASIANPAINT,INE021A01026,NSE,2021-12-14,3274.0,3305.0,3249.0,3297.5,863179,2021,12,14,202112
ASIANTILES,INE022I01019,NSE,2021-12-14,136.1,136.7,134.1,134.7,108303,2021,12,14,202112
ASPINWALL,INE991I01015,NSE,2021-12-14,155.95,157.85,153.4,156.4,4268,2021,12,14,202112
ASTEC,INE563J01010,NSE,2021-12-14,1553.2,1592.35,1508.25,1534.75,128359,2021,12,14,202112
ASTERDM,INE914M01019,NSE,2021-12-14,191.6,193.75,190.1,190.7,240506,2021,12,14,202112
ASTRAL,INE006I01046,NSE,2021-12-14,2232.0,2263.15,2192.95,2248.3,241135,2021,12,14,202112
ASTRAMICRO,INE386C01029,NSE,2021-12-14,253.7,261.25,253.15,258.4,229212,2021,12,14,202112
ASTRAZEN,INE203A01020,NSE,2021-12-14,3082.3,3100.0,3047.5,3054.7,13228,2021,12,14,202112
ASTRON,INE646X01014,NSE,2021-12-14,50.1,51.85,50.05,50.95,63559,2021,12,14,202112
ATFL,INE209A01019,NSE,2021-12-14,965.8,984.9,946.0,953.75,3071,2021,12,14,202112
ATUL,INE100A01010,NSE,2021-12-14,8800.0,8931.05,8780.0,8800.75,13358,2021,12,14,202112
ATULAUTO,INE951D01028,NSE,2021-12-14,207.5,207.75,204.5,205.2,93467,2021,12,14,202112
AUBANK,INE949L01017,NSE,2021-12-14,1164.85,1184.5,1150.0,1168.9,684112,2021,12,14,202112
AURIONPRO,INE132H01018,NSE,2021-12-14,266.0,279.1,260.5,264.8,98842,2021,12,14,202112
AUROPHARMA,INE406A01037,NSE,2021-12-14,694.8,715.0,692.25,708.85,2663847,2021,12,14,202112
AURUM,INE898S01029,NSE,2021-12-14,170.1,174.8,166.0,166.75,511345,2021,12,14,202112
AUSOMENT,INE218C01016,NSE,2021-12-14,62.75,62.9,61.25,62.05,961,2021,12,14,202112
AUTOAXLES,INE449A01011,NSE,2021-12-14,1350.0,1398.0,1330.2,1382.2,20522,2021,12,14,202112
AUTOIND,INE718H01014,NSE,2021-12-14,63.7,63.7,60.5,60.65,26486,2021,12,14,202112
AVADHSUGAR,INE349W01017,NSE,2021-12-14,436.8,439.55,432.05,436.15,22369,2021,12,14,202112
AVANTIFEED,INE871C01038,NSE,2021-12-14,541.0,554.9,534.65,545.1,209754,2021,12,14,202112
AVTNPL,INE488D01021,NSE,2021-12-14,76.25,76.4,75.05,75.85,45526,2021,12,14,202112
AWHCL,INE01BK01022,NSE,2021-12-14,321.25,321.5,315.0,316.65,147778,2021,12,14,202112
AXISBANK,INE238A01034,NSE,2021-12-14,701.0,714.0,697.6,710.9,8612512,2021,12,14,202112
AXISBNKETF,INF846K01X63,NSE,2021-12-14,370.68,373.06,368.1,372.11,701,2021,12,14,202112
AXISBPSETF,INF846K01Z04,NSE,2021-12-14,10.16,10.48,10.16,10.47,29268,2021,12,14,202112
AXISCADES,INE555B01013,NSE,2021-12-14,89.05,92.65,87.5,89.0,130814,2021,12,14,202112
AXISCETF,INF846K016C7,NSE,2021-12-14,70.0,71.9,69.05,71.48,2364,2021,12,14,202112
AXISGOLD,INF846K01W80,NSE,2021-12-14,41.67,41.8,41.53,41.61,401435,2021,12,14,202112
AXISHCETF,INF846K01Z12,NSE,2021-12-14,85.25,86.2,84.52,85.19,3841,2021,12,14,202112
AXISNIFTY,INF846K01W98,NSE,2021-12-14,183.6,183.6,180.75,181.05,11882,2021,12,14,202112
AXISTECETF,INF846K01Y96,NSE,2021-12-14,368.99,369.99,360.55,364.11,1528,2021,12,14,202112
AYMSYNTEX,INE193B01039,NSE,2021-12-14,101.9,103.15,100.35,102.1,14288,2021,12,14,202112
BAFNAPH,INE878I01022,NSE,2021-12-14,137.6,140.0,135.9,139.8,2620,2021,12,14,202112
BAJAJ-AUTO,INE917I01010,NSE,2021-12-14,3300.0,3305.0,3268.0,3291.65,181626,2021,12,14,202112
BAJAJCON,INE933K01021,NSE,2021-12-14,202.0,204.4,197.85,202.25,978246,2021,12,14,202112
BAJAJELEC,INE193E01025,NSE,2021-12-14,1150.7,1159.0,1131.05,1146.5,172571,2021,12,14,202112
BAJAJFINSV,INE918I01018,NSE,2021-12-14,17200.0,17260.0,16865.0,17123.5,242026,2021,12,14,202112
BAJAJHCARE,INE411U01027,NSE,2021-12-14,401.0,440.5,397.05,417.3,147345,2021,12,14,202112
BAJAJHIND,INE306A01021,NSE,2021-12-14,14.3,14.7,14.25,14.5,3199571,2021,12,14,202112
BAJAJHLDNG,INE118A01012,NSE,2021-12-14,5509.0,5557.7,5441.65,5487.9,23287,2021,12,14,202112
BAJFINANCE,INE296A01024,NSE,2021-12-14,7180.0,7180.0,7035.0,7065.9,1276481,2021,12,14,202112
BALAJITELE,INE794B01026,NSE,2021-12-14,63.5,66.5,63.45,64.05,523976,2021,12,14,202112
BALAMINES,INE050E01027,NSE,2021-12-14,3200.0,3239.05,3141.0,3176.25,33871,2021,12,14,202112
BALAXI,INE618N01014,NSE,2021-12-14,511.5,528.8,511.0,519.55,6434,2021,12,14,202112
BALKRISHNA,INE875R01011,NSE,2021-12-14,27.25,27.25,25.4,26.1,10025,2021,12,14,202112
BALKRISIND,INE787D01026,NSE,2021-12-14,2230.0,2254.8,2196.35,2250.95,164727,2021,12,14,202112
BALMLAWRIE,INE164A01016,NSE,2021-12-14,121.0,121.7,118.5,119.35,172396,2021,12,14,202112
BALPHARMA,INE083D01012,NSE,2021-12-14,100.95,104.1,99.25,102.4,54795,2021,12,14,202112
BALRAMCHIN,INE119A01028,NSE,2021-12-14,323.2,335.15,323.0,333.4,773029,2021,12,14,202112
BANARBEADS,INE655B01011,NSE,2021-12-14,75.75,78.35,73.15,73.8,25597,2021,12,14,202112
BANARISUG,INE459A01010,NSE,2021-12-14,2640.25,2747.0,2620.15,2660.0,10656,2021,12,14,202112
BANCOINDIA,INE213C01025,NSE,2021-12-14,174.0,178.2,174.0,176.55,61800,2021,12,14,202112
BANDHANBNK,INE545U01014,NSE,2021-12-14,280.95,281.0,276.65,280.35,3963694,2021,12,14,202112
BANG,INE863I01016,NSE,2021-12-14,42.4,43.75,41.0,42.9,103216,2021,12,14,202112
BANKA,INE862Y01015,NSE,2021-12-14,71.45,71.45,70.0,70.05,3467,2021,12,14,202112
BANKBARODA,INE028A01039,NSE,2021-12-14,92.3,93.05,91.0,92.35,16368468,2021,12,14,202112
BANKBEES,INF204KB15I9,NSE,2021-12-14,374.21,374.21,368.6,372.14,554214,2021,12,14,202112
BANKINDIA,INE084A01016,NSE,2021-12-14,56.75,57.05,56.0,56.15,5048826,2021,12,14,202112
BANSWRAS,INE629D01012,NSE,2021-12-14,249.9,251.25,241.2,244.9,14464,2021,12,14,202112
BARBEQUE,INE382M01027,NSE,2021-12-14,1484.55,1484.55,1443.75,1463.85,15953,2021,12,14,202112
BASF,INE373A01013,NSE,2021-12-14,2900.0,3030.0,2893.0,2910.4,71345,2021,12,14,202112
BASML,INE186H01022,NSE,2021-12-14,77.3,77.9,74.6,75.2,112979,2021,12,14,202112
BATAINDIA,INE176A01028,NSE,2021-12-14,1996.3,2005.95,1942.7,1957.5,577344,2021,12,14,202112
BAYERCROP,INE462A01022,NSE,2021-12-14,4749.5,4758.5,4704.0,4713.45,3623,2021,12,14,202112
BBL,INE464A01028,NSE,2021-12-14,1895.0,2025.0,1881.1,2002.0,128729,2021,12,14,202112
BBOX,INE676A01019,NSE,2021-12-14,853.1,896.7,828.8,874.85,8407,2021,12,14,202112
BBTC,INE050A01025,NSE,2021-12-14,1087.95,1179.0,1081.15,1160.5,599876,2021,12,14,202112
BCLIND,INE412G01016,NSE,2021-12-14,328.0,330.7,304.0,306.05,283194,2021,12,14,202112
BCP,INE905P01028,NSE,2021-12-14,3.85,3.9,3.7,3.85,3556162,2021,12,14,202112
BDL,INE171Z01018,NSE,2021-12-14,400.7,404.55,396.6,399.75,55781,2021,12,14,202112
BEARDSELL,INE520H01022,NSE,2021-12-14,14.05,14.5,13.75,13.9,441554,2021,12,14,202112
BECTORFOOD,INE495P01012,NSE,2021-12-14,395.6,399.8,393.2,397.7,146223,2021,12,14,202112
BEDMUTHA,INE844K01012,NSE,2021-12-14,69.0,71.0,69.0,70.2,112503,2021,12,14,202112
BEL,INE263A01024,NSE,2021-12-14,209.4,212.9,208.65,209.8,6479571,2021,12,14,202112
BEML,INE258A01016,NSE,2021-12-14,1924.9,1965.0,1905.2,1950.6,325435,2021,12,14,202112
BEPL,INE922A01025,NSE,2021-12-14,169.0,172.9,169.0,170.5,220424,2021,12,14,202112
BERGEPAINT,INE463A01038,NSE,2021-12-14,755.5,759.4,747.6,756.85,415526,2021,12,14,202112
BESTAGRO,INE052T01013,NSE,2021-12-14,1199.0,1235.0,1153.35,1172.9,29303,2021,12,14,202112
BFINVEST,INE878K01010,NSE,2021-12-14,329.7,336.95,327.55,331.35,16372,2021,12,14,202112
BFUTILITIE,INE243D01012,NSE,2021-12-14,408.45,418.5,406.45,410.35,162737,2021,12,14,202112
BGRENERGY,INE661I01014,NSE,2021-12-14,64.0,69.8,63.4,67.5,822927,2021,12,14,202112
BHAGCHEM,INE414D01019,NSE,2021-12-14,978.0,1019.0,976.0,1009.25,14001,2021,12,14,202112
BHAGERIA,INE354C01027,NSE,2021-12-14,260.0,261.9,258.55,260.15,22492,2021,12,14,202112
BHAGYANGR,INE458B01036,NSE,2021-12-14,46.3,46.6,45.25,46.0,15706,2021,12,14,202112
BHAGYAPROP,INE363W01018,NSE,2021-12-14,34.4,34.5,33.3,34.1,279634,2021,12,14,202112
BHANDARI,INE474E01029,NSE,2021-12-14,7.0,7.0,7.0,7.0,112778,2021,12,14,202112
BHARATFORG,INE465A01025,NSE,2021-12-14,735.0,739.95,723.2,735.9,586248,2021,12,14,202112
BHARATGEAR,INE561C01019,NSE,2021-12-14,158.9,161.9,156.4,160.85,31966,2021,12,14,202112
BHARATRAS,INE838B01013,NSE,2021-12-14,10326.1,10430.0,10141.7,10279.45,1906,2021,12,14,202112
BHARATWIRE,INE316L01019,NSE,2021-12-14,55.2,56.5,55.2,55.5,8423,2021,12,14,202112
BHARTIARTL,INE397D01024,NSE,2021-12-14,701.0,706.3,688.4,691.6,9275631,2021,12,14,202112
BHEL,INE257A01026,NSE,2021-12-14,63.95,65.55,63.4,64.8,27498312,2021,12,14,202112
BIGBLOC,INE412U01025,NSE,2021-12-14,53.9,54.0,51.55,53.1,428188,2021,12,14,202112
BIL,INE828A01016,NSE,2021-12-14,233.05,279.65,230.0,278.95,240343,2021,12,14,202112
BINDALAGRO,INE143A01010,NSE,2021-12-14,25.3,25.75,24.4,24.6,402743,2021,12,14,202112
BIOCON,INE376G01013,NSE,2021-12-14,376.5,383.4,374.2,378.15,2419263,2021,12,14,202112
BIOFILCHEM,INE829A01014,NSE,2021-12-14,60.5,63.85,59.4,61.95,66531,2021,12,14,202112
BIRLACABLE,INE800A01015,NSE,2021-12-14,87.85,87.85,86.2,87.1,26450,2021,12,14,202112
BIRLACORPN,INE340A01012,NSE,2021-12-14,1485.0,1512.0,1452.0,1490.7,108392,2021,12,14,202112
BIRLAMONEY,INE865C01022,NSE,2021-12-14,63.6,64.35,61.7,63.25,81642,2021,12,14,202112
BIRLATYRE,INE0AEJ01013,NSE,2021-12-14,24.65,24.65,24.1,24.3,178268,2021,12,14,202112
BLBLIMITED,INE791A01024,NSE,2021-12-14,14.1,14.5,14.1,14.2,80915,2021,12,14,202112
BLISSGVS,INE416D01022,NSE,2021-12-14,102.1,102.6,101.55,101.9,91086,2021,12,14,202112
BLKASHYAP,INE350H01032,NSE,2021-12-14,31.05,31.25,29.35,30.25,480802,2021,12,14,202112
BLUEDART,INE233B01017,NSE,2021-12-14,6510.0,6544.0,6380.1,6426.6,15586,2021,12,14,202112
BLUESTARCO,INE472A01039,NSE,2021-12-14,989.0,1029.95,986.95,1013.45,95729,2021,12,14,202112
BODALCHEM,INE338D01028,NSE,2021-12-14,115.65,116.1,111.0,113.95,299644,2021,12,14,202112
BOMDYEING,INE032A01023,NSE,2021-12-14,97.6,108.0,97.1,106.0,20639509,2021,12,14,202112
BOROLTD,INE02PY01013,NSE,2021-12-14,320.0,331.1,315.85,323.95,389412,2021,12,14,202112
BORORENEW,INE666D01022,NSE,2021-12-14,644.0,655.5,624.3,655.5,1182191,2021,12,14,202112
BOSCHLTD,INE323A01026,NSE,2021-12-14,16773.85,16913.55,16560.25,16871.8,14190,2021,12,14,202112
BPCL,INE029A01011,NSE,2021-12-14,392.95,392.95,389.1,391.65,3291399,2021,12,14,202112
BRIGADE,INE791I01019,NSE,2021-12-14,474.25,489.0,466.75,482.5,224184,2021,12,14,202112
BRITANNIA,INE216A01030,NSE,2021-12-14,3580.0,3597.45,3543.05,3579.65,297867,2021,12,14,202112
BRNL,INE727S01012,NSE,2021-12-14,30.65,30.65,29.05,29.3,83190,2021,12,14,202112
BROOKS,INE650L01011,NSE,2021-12-14,116.75,116.9,113.0,113.45,11957,2021,12,14,202112
BSE,INE118H01025,NSE,2021-12-14,2090.0,2323.0,2085.0,2291.3,4243976,2021,12,14,202112
BSHSL,INE032Z01012,NSE,2021-12-14,329.8,329.8,301.1,314.0,1033,2021,12,14,202112
BSL,INE594B01012,NSE,2021-12-14,111.15,117.4,111.1,117.4,124768,2021,12,14,202112
BSLGOLDETF,INF209KB18D3,NSE,2021-12-14,43.88,44.0,43.52,43.68,9487,2021,12,14,202112
