symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
TATACONSUM  ,500800,BSE,2021-12-14,754.95,754.95,732.9,739.45,96519,2021,12,14,202112
ASIAN PAINTS,500820,BSE,2021-12-14,3267.45,3303.9,3252.0,3294.05,17645,2021,12,14,202112
BRITANIA IND,500825,BSE,2021-12-14,3550.0,3595.15,3545.0,3577.5,6683,2021,12,14,202112
COLGATE PALM,500830,BSE,2021-12-14,1429.9,1462.8,1426.0,1458.15,21791,2021,12,14,202112
EIH LTD.    ,500840,BSE,2021-12-14,132.65,135.1,132.35,133.9,27158,2021,12,14,202112
INDIAN HOTEL,500850,BSE,2021-12-14,198.0,202.5,197.3,198.0,1385786,2021,12,14,202112
CASTROL     ,500870,BSE,2021-12-14,126.4,126.45,124.5,124.65,89581,2021,12,14,202112
ITC LTD.    ,500875,BSE,2021-12-14,235.7,237.15,225.35,228.3,2397090,2021,12,14,202112
APOLLO TYRES,500877,BSE,2021-12-14,219.5,219.5,214.4,216.8,111544,2021,12,14,202112
CEAT LIMITED,500878,BSE,2021-12-14,1170.0,1174.95,1147.0,1150.05,7431,2021,12,14,202112
MODI RUBBER ,500890,BSE,2021-12-14,82.0,82.0,76.15,79.0,831,2021,12,14,202112
FINOLEX IND.,500940,BSE,2021-12-14,208.0,209.9,205.95,208.95,38912,2021,12,14,202112
DALAL ST INV,501148,BSE,2021-12-14,283.5,283.5,283.5,283.5,51,2021,12,14,202112
CENTRUM CAP ,501150,BSE,2021-12-14,34.9,35.6,33.95,34.35,139200,2021,12,14,202112
TCI FINANCE ,501242,BSE,2021-12-14,6.3,6.3,6.1,6.1,4969,2021,12,14,202112
INDUS.INV.TR,501295,BSE,2021-12-14,71.85,71.85,71.85,71.85,101,2021,12,14,202112
INDUS.&PRUD.,501298,BSE,2021-12-14,1540.0,1542.0,1500.2,1520.0,178,2021,12,14,202112
TATA INVEST.,501301,BSE,2021-12-14,1461.0,1468.0,1448.2,1455.6,1095,2021,12,14,202112
JAYBH.CREDIT,501311,BSE,2021-12-14,5.64,5.64,5.64,5.64,245,2021,12,14,202112
PRISMX      ,501314,BSE,2021-12-14,9.83,9.89,9.3,9.46,466900,2021,12,14,202112
MOTOR&GEN.FI,501343,BSE,2021-12-14,32.5,33.1,31.5,31.5,6822,2021,12,14,202112
WALCHAND PF ,501370,BSE,2021-12-14,194.0,194.0,175.6,175.6,17114,2021,12,14,202112
W.H.BRADY   ,501391,BSE,2021-12-14,163.0,170.0,150.2,169.4,104,2021,12,14,202112
SHA ENG PLA ,501423,BSE,2021-12-14,1781.75,1850.0,1781.7,1810.7,2813,2021,12,14,202112
BOM.BURMAH  ,501425,BSE,2021-12-14,1094.0,1178.95,1083.05,1159.85,15651,2021,12,14,202112
BOM.CYCLE   ,501430,BSE,2021-12-14,599.8,599.8,572.0,592.25,8,2021,12,14,202112
GREAVES COTT,501455,BSE,2021-12-14,148.15,150.5,146.55,148.5,158035,2021,12,14,202112
MULLER & PHI,501477,BSE,2021-12-14,131.2,137.75,131.2,137.75,100,2021,12,14,202112
AMALGAMATED ,501622,BSE,2021-12-14,22.4,22.4,21.9,22.0,339,2021,12,14,202112
INDIA NIVEH ,501700,BSE,2021-12-14,26.15,26.15,24.35,25.45,4407,2021,12,14,202112
COAST CORP  ,501831,BSE,2021-12-14,280.45,282.35,279.05,282.0,414,2021,12,14,202112
CHOWGULE ST ,501833,BSE,2021-12-14,16.2,17.8,16.2,17.15,4179,2021,12,14,202112
GLOBAL OFFS ,501848,BSE,2021-12-14,49.0,49.6,46.1,48.35,19927,2021,12,14,202112
ASIIL       ,502015,BSE,2021-12-14,13.55,14.4,13.55,14.1,33482,2021,12,14,202112
SAGAR CEM.  ,502090,BSE,2021-12-14,254.9,254.9,249.6,250.75,3905,2021,12,14,202112
DECAN CEMENT,502137,BSE,2021-12-14,589.7,596.65,578.9,584.4,2314,2021,12,14,202112
MANGALAM CEM,502157,BSE,2021-12-14,389.0,389.0,376.1,382.45,1611,2021,12,14,202112
N C L IND.  ,502168,BSE,2021-12-14,218.35,222.7,218.0,222.1,13341,2021,12,14,202112
SAURAS.CEM. ,502175,BSE,2021-12-14,73.5,74.75,72.7,74.7,11220,2021,12,14,202112
SRI DIGV CEM,502180,BSE,2021-12-14,76.75,77.4,75.2,76.6,15325,2021,12,14,202112
BORORENEW   ,502219,BSE,2021-12-14,645.0,655.7,625.5,655.7,199678,2021,12,14,202112
RAASI REFRAC,502271,BSE,2021-12-14,12.0,12.0,11.59,11.9,800,2021,12,14,202112
TRIVENI GLAS,502281,BSE,2021-12-14,6.5,6.5,6.25,6.25,6988,2021,12,14,202112
ANDPAPER    ,502330,BSE,2021-12-14,229.0,230.7,224.35,224.7,953,2021,12,14,202112
BALKRISH IND,502355,BSE,2021-12-14,2240.0,2254.05,2196.3,2250.85,6460,2021,12,14,202112
ORIENT PAPER,502420,BSE,2021-12-14,32.1,32.7,31.85,32.3,66409,2021,12,14,202112
CITADEL     ,502445,BSE,2021-12-14,15.89,16.01,15.21,15.81,14813,2021,12,14,202112
ROLLATAINER ,502448,BSE,2021-12-14,3.3,3.3,3.24,3.3,430529,2021,12,14,202112
SESHA.PAPER ,502450,BSE,2021-12-14,159.0,159.85,157.0,158.65,973,2021,12,14,202112
SOLID CONT. ,502460,BSE,2021-12-14,42.75,42.75,42.75,42.75,5,2021,12,14,202112
NATHIND     ,502587,BSE,2021-12-14,81.0,83.05,81.0,81.85,10464,2021,12,14,202112
SINTEX IND. ,502742,BSE,2021-12-14,10.92,10.92,10.92,10.92,179270,2021,12,14,202112
DCM LTD.    ,502820,BSE,2021-12-14,126.6,138.15,126.6,138.0,4695,2021,12,14,202112
FORBES & CO ,502865,BSE,2021-12-14,5388.7,5394.0,5252.75,5301.05,682,2021,12,14,202112
H.P.COTTON  ,502873,BSE,2021-12-14,140.0,140.0,130.0,133.75,7200,2021,12,14,202112
KATARE SPG. ,502933,BSE,2021-12-14,22.6,22.6,22.6,22.6,1094,2021,12,14,202112
KESORAM IND ,502937,BSE,2021-12-14,61.05,64.6,60.7,63.95,63036,2021,12,14,202112
LAKSHMI MILL,502958,BSE,2021-12-14,3848.0,3889.95,3829.0,3831.0,48,2021,12,14,202112
VARDH TEXT  ,502986,BSE,2021-12-14,1986.0,2166.45,1971.45,2148.55,26273,2021,12,14,202112
PENLAND LTD ,503031,BSE,2021-12-14,17.55,19.27,17.46,18.25,306344,2021,12,14,202112
PASUPATI SPG,503092,BSE,2021-12-14,22.65,22.65,20.55,22.0,513,2021,12,14,202112
PHOENIX MILL,503100,BSE,2021-12-14,1047.0,1047.0,1014.9,1023.1,5407,2021,12,14,202112
MARATHON NEX,503101,BSE,2021-12-14,106.25,106.25,106.25,106.25,35203,2021,12,14,202112
RAJA BAHADUR,503127,BSE,2021-12-14,4685.0,4685.0,4400.0,4597.0,36,2021,12,14,202112
REL.CHEMOTX ,503162,BSE,2021-12-14,286.75,315.0,284.0,312.2,124303,2021,12,14,202112
RUBY MILLS  ,503169,BSE,2021-12-14,267.3,269.55,263.05,263.95,392,2021,12,14,202112
SIMPLEX REAL,503229,BSE,2021-12-14,98.25,103.7,94.05,94.7,5437,2021,12,14,202112
SWAN ENG    ,503310,BSE,2021-12-14,124.85,126.6,124.5,125.75,4158,2021,12,14,202112
VICTORIA MIL,503349,BSE,2021-12-14,2800.0,2800.0,2773.0,2775.0,11,2021,12,14,202112
SVARAJ TRAD ,503624,BSE,2021-12-14,9.02,9.45,8.92,9.01,16180,2021,12,14,202112
ZODIAC VEN  ,503641,BSE,2021-12-14,27.3,27.3,23.8,24.55,46314,2021,12,14,202112
VEER ENERGY ,503657,BSE,2021-12-14,18.0,19.35,17.8,18.4,59338,2021,12,14,202112
SWIL        ,503659,BSE,2021-12-14,59.0,59.0,53.4,59.0,2213,2021,12,14,202112
TILAK       ,503663,BSE,2021-12-14,40.05,40.05,40.05,40.05,162859,2021,12,14,202112
KKFIN       ,503669,BSE,2021-12-14,7.1,7.45,7.1,7.45,608,2021,12,14,202112
WAGEND      ,503675,BSE,2021-12-14,1.45,1.45,1.41,1.45,261943,2021,12,14,202112
SAHARA ONE  ,503691,BSE,2021-12-14,27.05,28.4,27.05,27.5,341,2021,12,14,202112
BANSW.SYNTEX,503722,BSE,2021-12-14,255.0,255.0,242.0,244.35,2977,2021,12,14,202112
MODELLA WOOL,503772,BSE,2021-12-14,103.5,103.5,103.5,103.5,657,2021,12,14,202112
MODIPON     ,503776,BSE,2021-12-14,51.0,56.4,48.45,50.65,2696,2021,12,14,202112
SHRI DINESH ,503804,BSE,2021-12-14,848.7,848.7,815.5,841.2,381,2021,12,14,202112
SRF LIMITED ,503806,BSE,2021-12-14,2140.0,2175.45,2140.0,2155.05,18304,2021,12,14,202112
SIYARAM SILK,503811,BSE,2021-12-14,446.0,471.0,445.6,461.3,25020,2021,12,14,202112
SWAD.POLYTEX,503816,BSE,2021-12-14,5.15,5.15,4.95,4.95,1625,2021,12,14,202112
SHREE MFG CO,503863,BSE,2021-12-14,9.68,9.68,9.68,9.68,503,2021,12,14,202112
BHARAT BIJLE,503960,BSE,2021-12-14,1886.2,2026.05,1884.15,2007.35,6195,2021,12,14,202112
ELPRO INTER ,504000,BSE,2021-12-14,68.0,68.0,66.0,66.8,13720,2021,12,14,202112
GEE LTD     ,504028,BSE,2021-12-14,74.55,75.45,73.5,74.05,9133,2021,12,14,202112
HIND.RECT   ,504036,BSE,2021-12-14,207.1,208.5,198.6,200.95,6260,2021,12,14,202112
NIPPOBATRY  ,504058,BSE,2021-12-14,432.5,442.45,427.7,433.05,299,2021,12,14,202112
ZENSAR TECH.,504067,BSE,2021-12-14,443.1,468.55,443.1,463.7,115781,2021,12,14,202112
JYOTI LTD.  ,504076,BSE,2021-12-14,9.74,10.25,9.41,9.69,8575,2021,12,14,202112
JSL LTD.    ,504080,BSE,2021-12-14,189.05,194.75,189.05,194.75,105,2021,12,14,202112
KAYCEE IND  ,504084,BSE,2021-12-14,3750.0,3849.95,3651.05,3750.0,20,2021,12,14,202112
INDOKEM LTD.,504092,BSE,2021-12-14,42.5,42.5,38.45,38.65,5379,2021,12,14,202112
PANA ENERG  ,504093,BSE,2021-12-14,304.9,304.9,295.1,299.0,3559,2021,12,14,202112
NELCO LTD.  ,504112,BSE,2021-12-14,734.85,737.0,715.0,718.35,5118,2021,12,14,202112
PERM MAGNETS,504132,BSE,2021-12-14,375.5,383.7,360.0,360.8,5244,2021,12,14,202112
HIGH ENERGY ,504176,BSE,2021-12-14,1764.0,1829.95,1740.0,1763.8,713,2021,12,14,202112
STD.BATTERY ,504180,BSE,2021-12-14,23.25,24.45,22.8,24.1,5804,2021,12,14,202112
UNIV.CABLE  ,504212,BSE,2021-12-14,153.85,155.5,152.0,154.4,2682,2021,12,14,202112
DELTON CABLE,504240,BSE,2021-12-14,51.0,53.0,51.0,52.95,397,2021,12,14,202112
LAKSHMI ELEC,504258,BSE,2021-12-14,619.65,630.0,601.0,625.95,7217,2021,12,14,202112
MODULEX     ,504273,BSE,2021-12-14,17.2,17.5,17.0,17.35,18653,2021,12,14,202112
DELTAMAGNT  ,504286,BSE,2021-12-14,69.5,69.5,62.8,66.1,2230,2021,12,14,202112
RELTD       ,504341,BSE,2021-12-14,49.25,49.9,48.0,48.8,4090,2021,12,14,202112
MULTI-PURPOS,504356,BSE,2021-12-14,10.25,10.25,9.74,9.74,105,2021,12,14,202112
NYSSACORP   ,504378,BSE,2021-12-14,8.0,8.09,8.0,8.09,46689,2021,12,14,202112
FLOMIC      ,504380,BSE,2021-12-14,214.0,215.0,197.8,197.8,50353,2021,12,14,202112
KRISHNA VEN ,504392,BSE,2021-12-14,27.45,27.45,27.45,27.45,772,2021,12,14,202112
UNI ABEX    ,504605,BSE,2021-12-14,585.5,609.75,585.5,608.0,248,2021,12,14,202112
SARDA ENMIN ,504614,BSE,2021-12-14,756.0,773.05,756.0,767.2,1805,2021,12,14,202112
BHAGWATI AUT,504646,BSE,2021-12-14,160.6,169.85,160.6,160.6,340,2021,12,14,202112
BOM.WIRE ROP,504648,BSE,2021-12-14,34.75,34.75,34.75,34.75,2272,2021,12,14,202112
GALADA TELE.,504697,BSE,2021-12-14,2.95,3.02,2.95,3.02,36919,2021,12,14,202112
I BRIGHT ST ,504731,BSE,2021-12-14,25.65,25.65,25.65,25.65,74,2021,12,14,202112
IND.HUME PIP,504741,BSE,2021-12-14,198.05,204.05,198.0,202.25,4905,2021,12,14,202112
INVEST &PREC,504786,BSE,2021-12-14,299.0,299.0,298.95,298.95,75,2021,12,14,202112
INFORMEDTEC ,504810,BSE,2021-12-14,34.7,34.7,34.7,34.7,690,2021,12,14,202112
KAIRA CAN CO,504840,BSE,2021-12-14,2710.0,2798.95,2650.0,2798.15,13,2021,12,14,202112
ORIENT ABRAS,504879,BSE,2021-12-14,28.5,28.75,27.7,27.8,12693,2021,12,14,202112
NATIONAL STD,504882,BSE,2021-12-14,14984.45,14984.45,13557.45,13557.45,503,2021,12,14,202112
DUNCANENG   ,504908,BSE,2021-12-14,208.0,219.9,208.0,215.8,354,2021,12,14,202112
SANDUR MANG.,504918,BSE,2021-12-14,1956.55,2140.0,1935.1,2112.15,53036,2021,12,14,202112
STOVAC IND. ,504959,BSE,2021-12-14,2295.0,2339.0,2287.85,2303.15,542,2021,12,14,202112
TATA YODOGAW,504961,BSE,2021-12-14,129.05,129.05,129.05,129.05,15039,2021,12,14,202112
TINPLATE    ,504966,BSE,2021-12-14,282.9,290.8,280.85,287.1,38232,2021,12,14,202112
CHOLAHLDNG  ,504973,BSE,2021-12-14,697.0,705.05,686.0,690.05,1342,2021,12,14,202112
WELCAST     ,504988,BSE,2021-12-14,419.9,419.9,381.1,394.2,92,2021,12,14,202112
AUTO AXLES  ,505010,BSE,2021-12-14,1349.0,1395.55,1336.85,1382.85,749,2021,12,14,202112
AUTO COR.GOA,505036,BSE,2021-12-14,1031.25,1069.0,1025.0,1047.0,3533,2021,12,14,202112
SETCO AUTO  ,505075,BSE,2021-12-14,16.4,17.1,16.25,16.85,54451,2021,12,14,202112
SCOOTERS IND,505141,BSE,2021-12-14,33.45,35.3,32.75,33.35,3249,2021,12,14,202112
TALBROS AUTO,505160,BSE,2021-12-14,390.1,409.0,390.1,405.3,18311,2021,12,14,202112
ZF STEERING ,505163,BSE,2021-12-14,448.9,448.9,437.0,444.7,518,2021,12,14,202112
SMLISUZU    ,505192,BSE,2021-12-14,657.05,673.0,653.95,665.15,584,2021,12,14,202112
TIL LTD.    ,505196,BSE,2021-12-14,158.95,162.4,151.3,153.8,3863,2021,12,14,202112
EICHER MOTOR,505200,BSE,2021-12-14,2465.0,2491.3,2451.55,2485.15,11217,2021,12,14,202112
JAINEX      ,505212,BSE,2021-12-14,94.95,104.2,94.95,101.95,322,2021,12,14,202112
VELJAN      ,505232,BSE,2021-12-14,1048.0,1048.0,981.1,1040.0,54,2021,12,14,202112
DYNAMAT.TECH,505242,BSE,2021-12-14,2354.0,2354.0,2256.05,2271.75,264,2021,12,14,202112
G.G.DANDEKAR,505250,BSE,2021-12-14,68.05,72.5,68.05,71.25,65,2021,12,14,202112
GMM PFAUDLER,505255,BSE,2021-12-14,4520.0,4520.0,4429.85,4447.25,2389,2021,12,14,202112
KIRLOSAR PN ,505283,BSE,2021-12-14,434.15,451.9,429.0,439.35,28830,2021,12,14,202112
KPT         ,505299,BSE,2021-12-14,151.45,151.45,143.35,147.5,1292,2021,12,14,202112
LAXMI AUTOLM,505302,BSE,2021-12-14,685.0,685.0,650.0,655.0,84,2021,12,14,202112
LYNX MACH.  ,505320,BSE,2021-12-14,27.1,27.1,27.1,27.1,1,2021,12,14,202112
MANUGRAPH IN,505324,BSE,2021-12-14,16.8,18.2,16.8,18.2,3800,2021,12,14,202112
MONOTYPE IND,505343,BSE,2021-12-14,0.24,0.26,0.24,0.26,192978,2021,12,14,202112
NESCO LTD   ,505355,BSE,2021-12-14,605.8,612.95,593.3,606.7,2852,2021,12,14,202112
INTEGRA ENG ,505358,BSE,2021-12-14,98.9,102.0,98.0,100.85,24023,2021,12,14,202112
REVATHI EQU.,505368,BSE,2021-12-14,707.0,789.9,703.0,746.9,3651,2021,12,14,202112
TEXINFRA    ,505400,BSE,2021-12-14,58.65,59.4,56.6,56.85,2288,2021,12,14,202112
WENDT(INDIA),505412,BSE,2021-12-14,5288.25,5550.0,5288.25,5498.6,154,2021,12,14,202112
RESPON IND  ,505509,BSE,2021-12-14,114.9,114.9,110.8,111.2,10892,2021,12,14,202112
SHYAMKAM INV,505515,BSE,2021-12-14,14.36,14.36,13.66,13.67,230257,2021,12,14,202112
MAHA CORP   ,505523,BSE,2021-12-14,0.75,0.75,0.73,0.75,2217696,2021,12,14,202112
DOLAT INV.  ,505526,BSE,2021-12-14,89.55,90.0,88.35,89.1,12357,2021,12,14,202112
WESTLIFE DEV,505533,BSE,2021-12-14,591.65,596.05,581.9,587.15,3640,2021,12,14,202112
ZEE ENTER   ,505537,BSE,2021-12-14,357.5,372.5,353.0,370.3,1190599,2021,12,14,202112
GOLDCORP    ,505576,BSE,2021-12-14,174.15,177.0,168.0,177.0,30,2021,12,14,202112
SVPGLOB     ,505590,BSE,2021-12-14,95.0,95.55,91.6,92.35,67707,2021,12,14,202112
SKYL MILLAR ,505650,BSE,2021-12-14,12.47,12.47,12.47,12.47,34965,2021,12,14,202112
BIMETAL BEAR,505681,BSE,2021-12-14,344.35,394.0,336.65,355.4,3108,2021,12,14,202112
BHARAT GEARS,505688,BSE,2021-12-14,151.1,162.3,151.0,160.9,15881,2021,12,14,202112
BRADY MORRIS,505690,BSE,2021-12-14,119.95,119.95,110.65,115.25,778,2021,12,14,202112
LATIMMETAL  ,505693,BSE,2021-12-14,93.9,95.0,87.5,93.55,16610,2021,12,14,202112
ELECON ENG  ,505700,BSE,2021-12-14,201.5,203.35,196.6,197.75,95463,2021,12,14,202112
GRAUER& WEIL,505710,BSE,2021-12-14,61.8,62.7,61.0,61.45,22275,2021,12,14,202112
GAJRA BEVEL ,505711,BSE,2021-12-14,2.65,2.79,2.53,2.79,73423,2021,12,14,202112
HIMTEK      ,505712,BSE,2021-12-14,128.9,128.9,125.3,128.05,2356,2021,12,14,202112
GABRIEL(I)  ,505714,BSE,2021-12-14,137.25,138.25,135.25,136.65,36894,2021,12,14,202112
HERC.HOISTS ,505720,BSE,2021-12-14,148.05,152.0,148.05,149.7,1017,2021,12,14,202112
HIND.EVEREST,505725,BSE,2021-12-14,1911.9,1911.9,1911.9,1911.9,456,2021,12,14,202112
IFB IND.LTD.,505726,BSE,2021-12-14,1152.0,1181.75,1152.0,1165.75,152,2021,12,14,202112
SINGER INDIA,505729,BSE,2021-12-14,66.7,68.0,66.1,67.0,89508,2021,12,14,202112
INTER.COMBUS,505737,BSE,2021-12-14,316.5,327.0,316.5,324.9,891,2021,12,14,202112
FED MOG GOE ,505744,BSE,2021-12-14,238.1,239.65,236.65,237.2,1643,2021,12,14,202112
JOSTS ENG.  ,505750,BSE,2021-12-14,420.15,476.0,420.15,465.6,502,2021,12,14,202112
SCHAEFFLER  ,505790,BSE,2021-12-14,8400.0,8529.0,8311.5,8387.55,1833,2021,12,14,202112
RANE HOLDIN ,505800,BSE,2021-12-14,623.65,631.35,611.1,611.85,586,2021,12,14,202112
SNL BEARINGS,505827,BSE,2021-12-14,253.7,257.65,251.05,252.15,1372,2021,12,14,202112
JAIPAN INDUS,505840,BSE,2021-12-14,11.99,11.99,10.39,10.4,5138,2021,12,14,202112
MANCREDIT   ,505850,BSE,2021-12-14,86.0,86.0,81.3,83.85,21362,2021,12,14,202112
TRF LTD.    ,505854,BSE,2021-12-14,149.0,151.75,148.0,148.1,6774,2021,12,14,202112
WPIL LTD.   ,505872,BSE,2021-12-14,933.0,937.95,906.5,911.2,1000,2021,12,14,202112
KENNAMETAL  ,505890,BSE,2021-12-14,1795.45,1819.75,1770.6,1787.05,1210,2021,12,14,202112
HINDHARD    ,505893,BSE,2021-12-14,277.0,281.95,277.0,281.95,419,2021,12,14,202112
TRITON VALVE,505978,BSE,2021-12-14,1559.3,1559.3,1517.0,1546.15,983,2021,12,14,202112
PRAKASH IND.,506022,BSE,2021-12-14,58.6,58.6,56.4,56.7,34444,2021,12,14,202112
ARSHIYA     ,506074,BSE,2021-12-14,39.95,40.7,38.0,39.5,52477,2021,12,14,202112
GRIND NORTON,506076,BSE,2021-12-14,1820.25,1846.0,1797.4,1815.4,2799,2021,12,14,202112
LAKSHMI PREC,506079,BSE,2021-12-14,4.91,5.04,4.9,5.04,13507,2021,12,14,202112
STANROSE MAF,506105,BSE,2021-12-14,88.05,93.0,88.05,92.9,1276,2021,12,14,202112
GENESYS INT.,506109,BSE,2021-12-14,331.0,357.85,328.0,357.75,42678,2021,12,14,202112
PANKAJPIYUS ,506122,BSE,2021-12-14,78.95,79.0,78.5,79.0,237,2021,12,14,202112
PARNAXLAB   ,506128,BSE,2021-12-14,36.9,37.0,35.7,36.55,9210,2021,12,14,202112
VISAGAR POL ,506146,BSE,2021-12-14,1.47,1.47,1.4,1.47,2633677,2021,12,14,202112
EMERGENT    ,506180,BSE,2021-12-14,119.05,119.05,119.05,119.05,5,2021,12,14,202112
KANANI IND  ,506184,BSE,2021-12-14,10.28,10.98,10.13,10.2,8179,2021,12,14,202112
GCKL        ,506186,BSE,2021-12-14,13.42,13.42,13.42,13.42,11998,2021,12,14,202112
ARIH SUPER  ,506194,BSE,2021-12-14,186.6,188.45,179.0,181.9,67871,2021,12,14,202112
BLISSGVS PH ,506197,BSE,2021-12-14,103.0,103.0,101.7,101.95,4499,2021,12,14,202112
INEOSSTYRO  ,506222,BSE,2021-12-14,1370.55,1389.1,1360.0,1369.85,1833,2021,12,14,202112
ALEMBIC LTD.,506235,BSE,2021-12-14,102.2,102.75,101.6,102.0,23816,2021,12,14,202112
AMINES&PLAST,506248,BSE,2021-12-14,123.95,123.95,119.2,121.5,14264,2021,12,14,202112
ANUH PHARMA ,506260,BSE,2021-12-14,102.45,107.65,102.45,105.25,30523,2021,12,14,202112
MODISON MET.,506261,BSE,2021-12-14,93.0,95.65,90.65,91.1,11405,2021,12,14,202112
BAYER CROP  ,506285,BSE,2021-12-14,4737.05,4759.15,4704.2,4707.65,368,2021,12,14,202112
CHEMO PHARMA,506365,BSE,2021-12-14,28.75,30.2,28.75,30.15,557,2021,12,14,202112
CLARI CHEM  ,506390,BSE,2021-12-14,494.75,499.0,491.05,493.95,2504,2021,12,14,202112
COROM INTER ,506395,BSE,2021-12-14,761.35,763.45,744.4,747.15,11532,2021,12,14,202112
DEEPAK NITR.,506401,BSE,2021-12-14,2319.8,2357.95,2293.5,2325.4,15597,2021,12,14,202112
DHARAMSI CHM,506405,BSE,2021-12-14,314.65,319.0,310.7,314.45,6739,2021,12,14,202112
FERMENTA    ,506414,BSE,2021-12-14,286.0,289.0,281.0,284.0,10274,2021,12,14,202112
GOCLCORP    ,506480,BSE,2021-12-14,324.75,340.0,323.2,336.9,8082,2021,12,14,202112
JAYSHRI CHEM,506520,BSE,2021-12-14,7.8,8.34,7.75,8.13,43103,2021,12,14,202112
JL MORISON  ,506522,BSE,2021-12-14,1837.0,1929.0,1780.0,1840.0,61,2021,12,14,202112
KANORIA CHEM,506525,BSE,2021-12-14,159.5,161.0,155.85,156.85,3841,2021,12,14,202112
KELTECH EN. ,506528,BSE,2021-12-14,794.95,794.95,740.0,749.8,200,2021,12,14,202112
NITTA GELA  ,506532,BSE,2021-12-14,221.0,227.5,218.0,225.0,2562,2021,12,14,202112
M.P.AGRO IND,506543,BSE,2021-12-14,15.72,15.72,15.72,15.72,1480,2021,12,14,202112
ORIENT.CARB.,506579,BSE,2021-12-14,987.35,987.35,948.55,960.8,909,2021,12,14,202112
PHIL.CARBON ,506590,BSE,2021-12-14,230.0,231.05,227.35,229.05,31063,2021,12,14,202112
AMAL PRODUCT,506597,BSE,2021-12-14,405.0,413.35,400.0,400.75,1486,2021,12,14,202112
POLYCHEM    ,506605,BSE,2021-12-14,513.0,513.0,475.05,480.0,464,2021,12,14,202112
PUN.CHEM    ,506618,BSE,2021-12-14,1473.75,1503.55,1463.95,1467.05,1288,2021,12,14,202112
GUJCHEM DIST,506640,BSE,2021-12-14,127.3,127.3,127.3,127.3,148,2021,12,14,202112
SADHANA NITR,506642,BSE,2021-12-14,45.5,46.0,43.7,44.7,89276,2021,12,14,202112
SUDARSH.CHEM,506655,BSE,2021-12-14,584.4,584.5,572.5,574.6,9507,2021,12,14,202112
ULTRAMARINE ,506685,BSE,2021-12-14,368.2,373.6,361.0,362.45,22873,2021,12,14,202112
TRANSPEK    ,506687,BSE,2021-12-14,2140.0,2150.0,2101.0,2126.2,2659,2021,12,14,202112
UNICHEM LAB ,506690,BSE,2021-12-14,271.95,273.0,254.1,269.95,53001,2021,12,14,202112
MYS PETRO   ,506734,BSE,2021-12-14,109.6,109.6,106.8,109.35,224,2021,12,14,202112
ALKYL AMINES,506767,BSE,2021-12-14,3214.0,3238.4,3182.6,3213.25,1569,2021,12,14,202112
TUTIALKA    ,506808,BSE,2021-12-14,21.5,22.7,20.6,22.7,49582,2021,12,14,202112
ASTRAZEN.PH.,506820,BSE,2021-12-14,3059.05,3099.0,3045.0,3057.9,641,2021,12,14,202112
PUN.ALKALI  ,506852,BSE,2021-12-14,225.0,225.0,219.1,223.1,13632,2021,12,14,202112
TANFAC IND. ,506854,BSE,2021-12-14,547.8,547.8,534.05,547.8,14599,2021,12,14,202112
GUJ.PETRO   ,506858,BSE,2021-12-14,47.45,49.9,47.45,49.9,584,2021,12,14,202112
GUJ.THEMIS. ,506879,BSE,2021-12-14,503.0,505.0,495.05,500.75,3891,2021,12,14,202112
JAYSN DYEST ,506910,BSE,2021-12-14,74.4,75.05,74.35,75.0,2207,2021,12,14,202112
MAKERS LAB. ,506919,BSE,2021-12-14,204.0,219.9,204.0,206.3,7267,2021,12,14,202112
J.B.CHEMICAL,506943,BSE,2021-12-14,1620.7,1626.0,1566.45,1579.3,2996,2021,12,14,202112
BL.CHIP TEX ,506981,BSE,2021-12-14,172.65,172.65,160.65,162.0,716,2021,12,14,202112
JAGATJIT IND,507155,BSE,2021-12-14,60.05,62.8,59.95,60.25,5429,2021,12,14,202112
KESAR ENT.  ,507180,BSE,2021-12-14,85.5,88.0,85.0,85.45,2244,2021,12,14,202112
TILAKNAG IND,507205,BSE,2021-12-14,89.35,89.35,84.5,87.3,21100,2021,12,14,202112
RAVALGAON   ,507300,BSE,2021-12-14,2295.0,2305.0,2294.25,2297.0,118,2021,12,14,202112
SAKTHI SUGAR,507315,BSE,2021-12-14,15.17,15.7,15.0,15.15,11664,2021,12,14,202112
WALCHANDNGR ,507410,BSE,2021-12-14,51.25,51.55,50.0,50.7,39683,2021,12,14,202112
KHOD.INDIA  ,507435,BSE,2021-12-14,76.95,76.95,71.3,71.35,130,2021,12,14,202112
IFB AGRO    ,507438,BSE,2021-12-14,630.3,650.9,625.2,633.15,1257,2021,12,14,202112
DHARANI SUG ,507442,BSE,2021-12-14,18.9,18.9,17.45,18.1,15160,2021,12,14,202112
KOTHARI FERM,507474,BSE,2021-12-14,60.0,61.6,57.05,61.0,3674,2021,12,14,202112
CAPROLA.CHEM,507486,BSE,2021-12-14,64.0,64.0,64.0,64.0,300,2021,12,14,202112
G.M.BREWERI ,507488,BSE,2021-12-14,715.1,733.0,713.9,727.55,2345,2021,12,14,202112
RANA SUGARS ,507490,BSE,2021-12-14,26.2,26.2,25.55,25.8,65303,2021,12,14,202112
PICCADILY SU,507498,BSE,2021-12-14,16.76,16.76,16.3,16.76,31781,2021,12,14,202112
